ID,stress_score
TEST_0878,0.5670683792692598
TEST_0879,0.3858780121108339
TEST_0880,0.19362566982163645
TEST_0881,0.6790875606208694
TEST_0882,0.6144074269526667
TEST_0883,0.13567562386452103
TEST_0884,0.16096392679813165
TEST_0885,0.30023391945240324
TEST_0886,0.7732861132535159
TEST_0887,0.5507714232482488
TEST_0888,0.09105822345178356
TEST_0889,0.16149990201253042
TEST_0890,0.35548086761313963
TEST_0891,0.12854001168317225
TEST_0892,0.3788690431057037
TEST_0893,0.5592897291030003
TEST_0894,0.7901051484942403
TEST_0895,0.5713079176709751
TEST_0896,0.35778840663120154
TEST_0897,0.7149124700780242
TEST_0898,0.731751683413525
TEST_0899,0.5957679614450822
TEST_0900,0.487368320721458
TEST_0901,0.7464614528614356
TEST_0902,0.33774178616747574
TEST_0903,0.6182216613693508
TEST_0904,0.41194365302179775
TEST_0905,0.8669023086375027
TEST_0906,0.6517186596939308
TEST_0907,0.7399538454053307
TEST_0908,0.8261857864773045
TEST_0909,0.7989093063318123
TEST_0910,0.4759624850147016
TEST_0911,0.3184086097094417
TEST_0912,0.5012452730317415
TEST_0913,0.647150388703501
TEST_0914,0.1616868942670586
TEST_0915,0.5638711863803239
TEST_0916,0.6299684409427131
TEST_0917,0.49825343432668545
TEST_0918,0.5014631665098579
TEST_0919,0.37043885362558515
TEST_0920,0.5298753405590528
TEST_0921,0.5141070499234437
TEST_0922,0.687991785342325
TEST_0923,0.8573445130639722
TEST_0924,0.4950331821748322
TEST_0925,0.6255950125004466
TEST_0926,0.5505538417266933
TEST_0927,0.5040857753041494
TEST_0928,0.47987095439572974
TEST_0929,0.5829196516696911
TEST_0930,0.4923118886740418
TEST_0931,0.2949315724040361
TEST_0932,0.5350623197904795
TEST_0933,0.5259607389138534
TEST_0934,0.6733510561985304
TEST_0935,0.35422620443573477
TEST_0936,0.21730461865600717
TEST_0937,0.4382404396321552
TEST_0938,0.43264760621593445
TEST_0939,0.5393585948312906
TEST_0940,0.5243051397355917
TEST_0941,0.7637900620593832
TEST_0942,0.4328552491675712
TEST_0943,0.41653038619189564
TEST_0944,0.3825415725061023
TEST_0945,0.8350670724668509
TEST_0946,0.7270817741679404
TEST_0947,0.4282035216583676
TEST_0948,0.6097436813922008
TEST_0949,0.8306683507317625
TEST_0950,0.834159053616205
TEST_0951,0.2817457292521854
TEST_0952,0.1652584429600235
TEST_0953,0.8390438456907711
TEST_0954,0.567614067407339
TEST_0955,0.316300021311126
TEST_0956,0.5131583968608369
TEST_0957,0.5769935624425656
TEST_0958,0.48625609898663374
TEST_0959,0.6410767050654266
TEST_0960,0.6948534010892649
TEST_0961,0.7645671098988284
TEST_0962,0.707911952355454
TEST_0963,0.4994835787422999
TEST_0964,0.4958697590777812
TEST_0965,0.44842067036557776
TEST_0966,0.31992619304033165
TEST_0967,0.834511404799477
TEST_0968,0.8770297730584613
TEST_0969,0.5614107245055104
TEST_0970,0.382686730472495
TEST_0971,0.27125947803160255
TEST_0972,0.503353876339279
TEST_0973,0.3317699128197883
TEST_0974,0.6613902917070836
TEST_0975,0.25554936278978807
TEST_0976,0.56115027987976
TEST_0977,0.7511454277655246
TEST_0978,0.40623442051681896
TEST_0979,0.6145533748662245
TEST_0980,0.42308397691181554
TEST_0981,0.22586576872297146
TEST_0982,0.4448114581242749
TEST_0983,0.3242573119362762
TEST_0984,0.5630926605881933
TEST_0985,0.8413825421565139
TEST_0986,0.44595675988712685
TEST_0987,0.19083346085281302
TEST_0988,0.6162883717840328
TEST_0989,0.4327221965386593
TEST_0990,0.5929598593638302
TEST_0991,0.4682124300048927
TEST_0992,0.6293832717668513
TEST_0993,0.34207000400781645
TEST_0994,0.37724250637909684
TEST_0995,0.4478441839593719
TEST_0996,0.21534901074579763
TEST_0997,0.47461814196532476
TEST_0998,0.6851876040216872
TEST_0999,0.3890634585263795
TEST_1000,0.5645693935238217
TEST_1001,0.5547980864038327
TEST_1002,0.1987925161557802
TEST_1003,0.11407040853399354
TEST_1004,0.547528333186424
TEST_1005,0.5726655019711417
TEST_1006,0.25229294595394125
TEST_1007,0.36636705669185804
TEST_1008,0.5501103046521223
TEST_1009,0.18143407030237746
TEST_1010,0.18887885200255686
TEST_1011,0.3646287010264105
TEST_1012,0.5969598646261787
TEST_1013,0.6574242237965684
TEST_1014,0.33336477592356395
TEST_1015,0.5354361094616602
TEST_1016,0.3879939093531814
TEST_1017,0.31342471620598755
TEST_1018,0.592022884194897
TEST_1019,0.36841462588585494
TEST_1020,0.33583535930045144
TEST_1021,0.3598180653724492
TEST_1022,0.3740124487810502
TEST_1023,0.6091066252315689
TEST_1024,0.40824436317731977
TEST_1025,0.5113553585698297
TEST_1026,0.7668501199448571
TEST_1027,0.6447033710944489
TEST_1028,0.575061301943096
TEST_1029,0.7533318990114892
TEST_1030,0.5412483736336504
TEST_1031,0.4970713788487643
TEST_1032,0.7018080055691943
TEST_1033,0.7162950519124208
TEST_1034,0.6785419624804846
TEST_1035,0.5585166609263954
TEST_1036,0.7650770491431386
TEST_1037,0.6620384561374535
TEST_1038,0.6315675783546212
TEST_1039,0.727687287622935
TEST_1040,0.26335224675417185
TEST_1041,0.621571419184571
TEST_1042,0.3322534177337505
TEST_1043,0.1831254941906111
TEST_1044,0.550232451668117
TEST_1045,0.5218971681091068
TEST_1046,0.2423420172536029
TEST_1047,0.5133850653932991
TEST_1048,0.7856818449358365
TEST_1049,0.679710411366385
TEST_1050,0.4093490458322046
TEST_1051,0.23972208012836807
TEST_1052,0.44491635543452535
TEST_1053,0.7874151026981038
TEST_1054,0.26246461069676735
TEST_1055,0.5989438040776869
TEST_1056,0.18212457626578604
TEST_1057,0.34053302017481074
TEST_1058,0.6193395060324909
TEST_1059,0.7021953424029069
TEST_1060,0.38379378690545574
TEST_1061,0.6404148911439047
TEST_1062,0.44041638421007123
TEST_1063,0.5177696250548728
TEST_1064,0.5962854848983246
TEST_1065,0.9403703051667175
TEST_1066,0.5581568476331644
TEST_1067,0.5764819839199357
TEST_1068,0.7131640025645618
TEST_1069,0.07596233562905695
TEST_1070,0.742797516127819
TEST_1071,0.1440722939204118
TEST_1072,0.4482653519686295
TEST_1073,0.8083305982889754
TEST_1074,0.6265170339194258
TEST_1075,0.8366572288407823
TEST_1076,0.7076377052343169
TEST_1077,0.23047853548516767
TEST_1078,0.29489824790849417
TEST_1079,0.790627364562496
TEST_1080,0.4201557867429327
TEST_1081,0.5758919232601545
TEST_1082,0.5238359669617508
TEST_1083,0.5276673236504356
TEST_1084,0.21071504632028779
TEST_1085,0.3886045051867961
TEST_1086,0.2052658144016449
TEST_1087,0.5183483063095439
TEST_1088,0.2674981485225995
TEST_1089,0.8188494578661338
TEST_1090,0.5171793721518481
TEST_1091,0.17475403725212615
TEST_1092,0.6280390222575669
TEST_1093,0.5160368544918975
TEST_1094,0.49233568424373664
TEST_1095,0.8594779220239908
TEST_1096,0.7005036671317223
TEST_1097,0.7050033351340481
TEST_1098,0.3194218547299964
TEST_1099,0.8152642987789465
TEST_1100,0.6083657216837078
TEST_1101,0.5495940831839837
TEST_1102,0.4897230523442785
TEST_1103,0.35398312786415165
TEST_1104,0.5654476109908598
TEST_1105,0.5351725007501885
TEST_1106,0.6373731790578677
TEST_1107,0.4330262853389271
TEST_1108,0.05999166595628426
TEST_1109,0.303179212111603
TEST_1110,0.5604333445340473
TEST_1111,0.18837230129008714
TEST_1112,0.48348222733018426
TEST_1113,0.5776944580495369
TEST_1114,0.538653871044398
TEST_1115,0.23173825369473924
TEST_1116,0.20238691578247955
TEST_1117,0.14802160726139205
TEST_1118,0.37704816598544894
TEST_1119,0.6024043107552643
TEST_1120,0.43039033953147754
TEST_1121,0.2876262819608522
TEST_1122,0.5819117951005907
TEST_1123,0.47676145154604616
TEST_1124,0.7429506476862405
TEST_1125,0.5044094370595777
TEST_1126,0.9610542651550447
TEST_1127,0.6422236208406614
TEST_1128,0.4723384947389749
TEST_1129,0.3452052172977808
TEST_1130,0.36114158756006826
TEST_1131,0.24576950382060544
TEST_1132,0.6612326515074651
TEST_1133,0.6104073253468306
TEST_1134,0.6276904603402169
TEST_1135,0.8095856248019727
TEST_1136,0.117332832673882
TEST_1137,0.6358839806886463
TEST_1138,0.3539583718427094
TEST_1139,0.27602718458363007
TEST_1140,0.5346630483156233
TEST_1141,0.27444924903936035
TEST_1142,0.45067019431932764
TEST_1143,0.28274796443721245
TEST_1144,0.6182042453810387
TEST_1145,0.16014740731881352
TEST_1146,0.8471679376521254
TEST_1147,0.47965668663990507
TEST_1148,0.12356359148285208
TEST_1149,0.04964127038410774
TEST_1150,0.6028495168727926
TEST_1151,0.551629466109963
TEST_1152,0.33305148949921115
TEST_1153,0.5626541610758922
TEST_1154,0.4423931174035087
TEST_1155,0.4646708953269575
TEST_1156,0.5941298828090485
TEST_1157,0.3430826905057473
TEST_1158,0.4172959296298868
TEST_1159,0.49774542972039154
TEST_1160,0.6183718946046814
TEST_1161,0.2019389069020789
TEST_1162,0.41050964171606896
TEST_1163,0.8552300558649445
TEST_1164,0.46767383522728306
TEST_1165,0.42593450053662446
TEST_1166,0.22466082144989336
TEST_1167,0.5546609197385293
TEST_1168,0.2682240446784713
TEST_1169,0.7467303579310908
TEST_1170,0.8455992661333227
TEST_1171,0.19071882569426882
TEST_1172,0.5381512401824319
TEST_1173,0.2508329737876314
TEST_1174,0.5999887494189358
TEST_1175,0.6898568389596076
TEST_1176,0.22977222962671598
TEST_1177,0.3948813617619187
TEST_1178,0.6706938297830679
TEST_1179,0.2202043482669372
TEST_1180,0.21755362007383916
TEST_1181,0.8298918343263192
TEST_1182,0.33256272473777
TEST_1183,0.5244915082405073
TEST_1184,0.25986515354578815
TEST_1185,0.1633665753524827
TEST_1186,0.4894640214851337
TEST_1187,0.3286442454310863
TEST_1188,0.6039950420627378
TEST_1189,0.569154347502659
TEST_1190,0.4107025119099978
TEST_1191,0.32799503345035996
TEST_1192,0.39997730906432616
TEST_1193,0.8247434373403894
TEST_1194,0.8749470900152527
TEST_1195,0.3524065688911861
TEST_1196,0.6792816372294183
TEST_1197,0.26125699900469823
TEST_1198,0.28989524834897257
TEST_1199,0.32177852383955313
TEST_1200,0.43050786915099276
TEST_1201,0.41925772031540287
TEST_1202,0.7252454287772189
TEST_1203,0.02849069658156844
TEST_1204,0.26309445252372804
TEST_1205,0.3492194423448574
TEST_1206,0.47433155306085223
TEST_1207,0.8534408641973481
TEST_1208,0.16184646734489808
TEST_1209,0.4187111567203323
TEST_1210,0.34805771997500656
TEST_1211,0.5912677476104532
TEST_1212,0.5429185600944005
TEST_1213,0.13198317682281374
TEST_1214,0.7193269818025397
TEST_1215,0.26387773655267444
TEST_1216,0.9069566070619125
TEST_1217,0.7139731300542099
TEST_1218,0.47158251729749884
TEST_1219,0.2582035092503137
TEST_1220,0.5296350219979464
TEST_1221,0.42456180521826015
TEST_1222,0.4642899112450136
TEST_1223,0.34312037926262895
TEST_1224,0.7331383409962122
TEST_1225,0.5540603551130873
TEST_1226,0.35945749008903344
TEST_1227,0.8384442477821207
TEST_1228,0.848979816988356
TEST_1229,0.7281813750971261
TEST_1230,0.788925266741327
TEST_1231,0.3835758908611858
TEST_1232,0.47531574826159423
TEST_1233,0.7048263532719191
TEST_1234,0.5796258638797975
TEST_1235,0.4299232105868343
TEST_1236,0.29665487160748305
TEST_1237,0.6093360894980686
TEST_1238,0.3428090615409168
TEST_1239,0.714915209363748
TEST_1240,0.5258432081402639
TEST_1241,0.38599233565037916
TEST_1242,0.9273087679816554
TEST_1243,0.48546368702805526
TEST_1244,0.646448235633521
TEST_1245,0.7327694077053587
TEST_1246,0.3661284226402414
TEST_1247,0.35610153819058227
TEST_1248,0.6584749685025586
TEST_1249,0.5535258388733492
TEST_1250,0.2525673285901884
TEST_1251,0.5437184776959104
TEST_1252,0.5807025584200209
TEST_1253,0.597156268785017
TEST_1254,0.4054753206737209
TEST_1255,0.22684580623288686
TEST_1256,0.5644949172821061
TEST_1257,0.5346512810190971
TEST_1258,0.12958067255250363
TEST_1259,0.475306083555522
TEST_1260,0.5835843311242784
TEST_1261,0.3973077141572364
TEST_1262,0.5339196050160957
TEST_1263,0.5294958923679824
TEST_1264,0.39069493513566367
TEST_1265,0.6246930803678822
TEST_1266,0.5087197348090258
TEST_1267,0.6684085765270498
TEST_1268,0.33776613412562917
TEST_1269,0.7178213694938471
TEST_1270,0.44684157495115034
TEST_1271,0.002629644013350833
TEST_1272,0.6375685260315875
TEST_1273,0.7151681902185351
TEST_1274,0.4443414506055712
TEST_1275,0.5567148979798304
TEST_1276,0.33222180669621304
TEST_1277,0.40340550898152966
TEST_1278,0.7325701609844747
TEST_1279,0.6670088102085725
TEST_1280,0.5046026445337596
TEST_1281,0.4431219106342458
TEST_1282,0.08994332650068364
TEST_1283,0.007902797394338692
TEST_1284,0.06275501614288381
TEST_1285,0.7343578843896975
TEST_1286,0.524992372112861
TEST_1287,0.635755646023138
TEST_1288,0.10268123759774976
TEST_1289,0.44499870774517963
TEST_1290,0.27835868657125945
TEST_1291,0.47038185788640424
TEST_1292,0.2923347152046674
TEST_1293,0.39215485795319727
TEST_1294,0.5657783462690732
TEST_1295,0.3878178665148814
TEST_1296,0.7757498179661806
TEST_1297,0.42201113824351205
TEST_1298,0.6682702193666106
TEST_1299,0.6293622683478278
TEST_1300,0.08683539933333981
TEST_1301,0.5914641098022297
TEST_1302,0.43589801251388843
TEST_1303,0.8287269096678487
TEST_1304,0.5288340573019085
TEST_1305,0.5449072265240809
TEST_1306,0.46126085411075046
TEST_1307,0.461608420735185
TEST_1308,0.6087269777751291
TEST_1309,0.8658006096287978
TEST_1310,0.6284862899780103
TEST_1311,0.9059788768236442
TEST_1312,0.8958539906677563
TEST_1313,0.29204725313639657
TEST_1314,0.7261469309889265
TEST_1315,0.28631369934422934
TEST_1316,0.7987213351584816
TEST_1317,0.6084916158739115
TEST_1318,0.6971148731143714
TEST_1319,0.572778876021822
TEST_1320,0.20880476770064743
TEST_1321,0.4249394062953966
TEST_1322,0.21634372513551647
TEST_1323,0.4238640620898426
TEST_1324,0.48498759883638737
TEST_1325,0.4522176303440128
TEST_1326,0.32581148789341813
TEST_1327,0.3530257458432175
TEST_1328,0.3339053547815173
TEST_1329,0.5247844612615419
TEST_1330,0.9705412515197
TEST_1331,0.7097206451606516
TEST_1332,0.6559668210147676
TEST_1333,0.8778613277919632
TEST_1334,0.014856969501139785
TEST_1335,0.6953163363063487
TEST_1336,0.3604418890305232
TEST_1337,0.3474362686980418
TEST_1338,0.18905726111748147
TEST_1339,0.8334076470493932
TEST_1340,0.57552578850258
TEST_1341,0.39398326094629343
TEST_1342,0.37474455001988627
TEST_1343,0.6996456795542275
TEST_1344,0.4622946592565411
TEST_1345,0.49557999510685435
TEST_1346,0.7948578712459925
TEST_1347,0.3319910703654421
TEST_1348,0.6416580049728867
TEST_1349,0.697003092479134
TEST_1350,0.297013654238711
TEST_1351,0.47104988768091605
TEST_1352,0.6107868402689509
TEST_1353,0.8081395571579041
TEST_1354,0.8808559303333237
TEST_1355,0.7392553947210927
TEST_1356,0.7485688197835506
TEST_1357,0.5297970477265166
TEST_1358,0.8012379318433938
TEST_1359,0.6566665930408566
TEST_1360,0.6061269181272732
TEST_1361,0.17863610827190085
TEST_1362,0.3179925104039944
TEST_1363,0.6762470983620805
TEST_1364,0.2773946409047183
TEST_1365,0.5145380054800268
TEST_1366,0.7143340307321885
TEST_1367,0.565953507245769
TEST_1368,0.5099669751387059
TEST_1369,0.7292413914704728
TEST_1370,0.7376484545230697
TEST_1371,0.785447374199503
TEST_1372,0.8121109120766715
TEST_1373,0.4950612192595039
TEST_1374,0.5322276996738761
TEST_1375,0.5683999348911462
TEST_1376,0.4687955387609693
TEST_1377,0.509901117012354
TEST_1378,0.24072042510792657
TEST_1379,0.39765530453143205
TEST_1380,0.13317077314510237
TEST_1381,0.23695734026667298
TEST_1382,0.65601635023674
TEST_1383,0.29230041817751895
TEST_1384,0.45686520076919584
TEST_1385,0.5495825412229401
TEST_1386,0.14249312213298557
TEST_1387,0.25041813302858057
TEST_1388,0.11012320262446879
TEST_1389,0.3253456181649081
TEST_1390,0.5873154140618821
TEST_1391,0.2153524029733394
TEST_1392,0.6511116344821591
TEST_1393,0.32602624135924907
TEST_1394,0.49425221536216696
TEST_1395,0.6545124120542729
TEST_1396,0.5314362111846905
TEST_1397,0.7269832757076016
TEST_1398,0.45044064660244637
TEST_1399,0.629444851634415
TEST_1400,0.6751223108298587
TEST_1401,0.585771927713383
TEST_1402,0.36733274364078666
TEST_1403,0.21840372303450864
TEST_1404,0.9511304868073065
TEST_1405,0.38269893240899666
TEST_1406,0.7543627728795789
TEST_1407,0.19211979699887496
TEST_1408,0.296179444473939
TEST_1409,0.12727603615206534
TEST_1410,0.3582699593763456
TEST_1411,0.7816712656631027
TEST_1412,0.3418066939961055
TEST_1413,0.1841342817616723
TEST_1414,0.6341128437229218
TEST_1415,0.231439955587331
TEST_1416,0.28369482228306225
TEST_1417,0.44020866792623364
TEST_1418,0.8120926709693025
TEST_1419,0.4412262765013337
TEST_1420,0.31724785604247774
TEST_1421,0.6896544961347872
TEST_1422,0.7656772280338983
TEST_1423,0.18904756098778275
TEST_1424,0.7499994295774637
TEST_1425,0.41921765687190393
TEST_1426,0.2831647497715309
TEST_1427,0.41070202299406494
TEST_1428,0.5395641962283022
TEST_1429,0.49503499827349107
TEST_1430,0.5012564250378022
TEST_1431,0.6028798802522403
TEST_1432,0.9188211357050793
TEST_1433,0.6822783309601219
TEST_1434,0.4190907942797564
TEST_1435,0.5365133764278085
TEST_1436,0.41261296131836966
TEST_1437,0.44180552691990266
TEST_1438,0.33975359496793334
TEST_1439,0.4259234765692356
TEST_1440,0.5510826449400203
TEST_1441,0.17649824056605526
TEST_1442,0.6259974565151634
TEST_1443,0.46682800789284923
TEST_1444,0.49268580408740276
TEST_1445,0.6358297340109162
TEST_1446,0.6972563908047386
TEST_1447,0.7191613690419616
TEST_1448,0.4909778467602246
TEST_1449,0.7394466004778547
TEST_1450,0.4152930615582162
TEST_1451,0.8641590302845052
TEST_1452,-0.024098677804405944
TEST_1453,0.36368320149243943
TEST_1454,0.5528890784175186
TEST_1455,0.45286570457228326
TEST_1456,0.741391577118618
TEST_1457,0.40955308916401273
TEST_1458,0.22106655560563065
TEST_1459,0.4795950901177297
TEST_1460,0.2651337144245381
TEST_1461,0.8273517027514334
TEST_1462,0.5350223554992894
TEST_1463,0.12083698883969826
TEST_1464,0.11558800215942477
TEST_1465,0.39369463045590364
TEST_1466,0.9382826228329254
TEST_1467,0.4412034178432407
TEST_1468,0.46345371071084707
TEST_1469,0.6770376848677404
TEST_1470,0.3196561817290144
TEST_1471,0.6404843148384978
TEST_1472,0.34457191046467345
TEST_1473,0.3076636744120313
TEST_1474,0.5207044292982164
TEST_1475,0.6116370143945354
TEST_1476,0.485574364432782
TEST_1477,0.7269673891492362
TEST_1478,0.3497654925030394
TEST_1479,0.422823074297013
TEST_1480,0.6846870778923804
TEST_1481,0.8703700165245126
TEST_1482,0.5325232392374212
TEST_1483,0.6552040257581271
TEST_1484,0.3308802990386543
TEST_1485,0.002713361971661272
TEST_1486,0.48006463792761456
TEST_1487,0.5585299133350095
TEST_1488,0.5835796214042901
TEST_1489,0.34891576700812643
TEST_1490,0.6713873978177388
TEST_1491,0.11795121064274769
TEST_1492,0.39488178759655007
TEST_1493,0.23226961137700264
TEST_1494,0.8150391986346247
TEST_1495,0.665977501383195
TEST_1496,0.8760930341403591
TEST_1497,0.533225442262568
TEST_1498,0.6986147116826618
TEST_1499,0.3328958481690218
TEST_1500,0.5746507674110022
TEST_1501,0.5427008779778307
TEST_1502,0.29255974593567413
TEST_1503,0.6670431486404096
TEST_1504,0.8120090642750337
TEST_1505,0.3248611922594303
TEST_1506,0.4091141775657872
TEST_1507,0.6563972725721069
TEST_1508,0.3541727265818301
TEST_1509,0.4465936650532908
TEST_1510,1.0261102405242137
TEST_1511,0.47692879755066026
TEST_1512,0.7296970683759345
TEST_1513,0.585990945505388
TEST_1514,0.7005789764378705
TEST_1515,0.2873351762947806
TEST_1516,0.37954011747634786
TEST_1517,0.2254284270452433
TEST_1518,0.7927166094274092
TEST_1519,0.6553652597608695
TEST_1520,0.019542648576911358
TEST_1521,0.5363959012719597
TEST_1522,0.4795950901177297
TEST_1523,0.673124588310207
TEST_1524,0.7911754305735172
TEST_1525,0.32461395672655546
TEST_1526,0.630221184830897
TEST_1527,0.33207947561510365
TEST_1528,0.8122200741169083
TEST_1529,0.3853041517835147
TEST_1530,0.43104690612359553
TEST_1531,0.4099121552016989
TEST_1532,0.4961144388838509
TEST_1533,0.41636403264640126
TEST_1534,0.2534523700054143
TEST_1535,0.652325789742987
TEST_1536,0.711053519275787
TEST_1537,0.5319472288914978
TEST_1538,0.5248630915190756
TEST_1539,0.7171763037451774
TEST_1540,0.7634138497833717
TEST_1541,0.6348091419351435
TEST_1542,0.2672714991782778
TEST_1543,0.8061934502105711
TEST_1544,0.40593747557822357
TEST_1545,0.859308339731126
TEST_1546,0.3272698924025354
TEST_1547,0.6866032110955156
TEST_1548,0.6130041497809338
TEST_1549,0.11411291777710043
TEST_1550,0.7070832157300766
TEST_1551,0.3511253220707341
TEST_1552,0.40184131736162165
TEST_1553,0.7532208037513888
TEST_1554,0.48021040710982416
TEST_1555,0.5658613069898754
TEST_1556,0.7980213857519864
TEST_1557,0.1946283787951003
TEST_1558,0.37644083109949056
TEST_1559,0.63953170060134
TEST_1560,0.5654588389869404
TEST_1561,0.44866964857416347
TEST_1562,0.724996166310469
TEST_1563,0.44653818577489657
TEST_1564,0.8715010452523755
TEST_1565,0.43172064224610707
TEST_1566,0.2839963287222649
TEST_1567,0.43832257172267164
TEST_1568,0.4514205085016455
TEST_1569,0.3898249702363391
TEST_1570,0.3105660573609543
TEST_1571,0.34633163821021007
TEST_1572,0.6662109741457148
TEST_1573,0.5319186674188378
TEST_1574,0.573946821857962
TEST_1575,0.42313309188595993
TEST_1576,0.18294473556696908
TEST_1577,0.5635266610634532
TEST_1578,0.5153614608173077
TEST_1579,0.30843842264240356
TEST_1580,0.5091185386776492
TEST_1581,0.4845178605010932
TEST_1582,0.25269444638311095
TEST_1583,0.3874181417888037
TEST_1584,0.24689593291859638
TEST_1585,0.9266134212972983
TEST_1586,0.010540429382253491
TEST_1587,0.2731016861951731
TEST_1588,0.33269956105561055
TEST_1589,0.5259696662307525
TEST_1590,0.1852165322279965
TEST_1591,0.17394137413337518
TEST_1592,0.5311702917535671
TEST_1593,0.1837329947839931
TEST_1594,0.2683024176611402
TEST_1595,0.5506743637931011
TEST_1596,0.5209481730601879
TEST_1597,0.61616607383315
TEST_1598,0.7941842735019351
TEST_1599,0.2867393540774275
TEST_1600,0.3017143832097921
TEST_1601,0.3699920843725739
TEST_1602,0.06294210425658305
TEST_1603,0.527952599399384
TEST_1604,0.5069531787710436
TEST_1605,0.5030814089683536
TEST_1606,0.5122450605509333
TEST_1607,0.4707773379284612
TEST_1608,0.583414604235471
TEST_1609,0.4487676178987585
TEST_1610,0.5988623987241845
TEST_1611,0.37376922269714424
TEST_1612,0.23139652709236044
TEST_1613,0.6588320734604665
TEST_1614,0.6434217338621953
TEST_1615,0.44159102438544295
TEST_1616,0.25789759016459396
TEST_1617,0.5124871415557197
TEST_1618,0.3165307777963407
TEST_1619,0.42840185032420075
TEST_1620,0.8941159677323006
TEST_1621,0.4441755126016287
TEST_1622,0.40791155297468107
TEST_1623,0.39937560934982164
TEST_1624,0.1577662520109036
TEST_1625,0.4963717672755849
TEST_1626,0.40995277885754566
TEST_1627,0.29607541420815436
TEST_1628,0.7019246942378433
TEST_1629,0.6601485340698875
TEST_1630,0.7247175013643258
TEST_1631,0.9678660855140871
TEST_1632,0.4796963120347255
TEST_1633,0.5904003890350616
TEST_1634,0.5643096816747553
TEST_1635,0.5073524548485504
TEST_1636,0.6902640847703635
TEST_1637,0.6712015281661012
TEST_1638,0.5554538266293034
TEST_1639,0.2815160567668911
TEST_1640,0.34802748178594867
TEST_1641,0.33036718980515783
TEST_1642,0.7134865038027316
TEST_1643,0.5925713630503926
TEST_1644,0.43386462076305027
TEST_1645,0.09658102458276115
TEST_1646,0.26235144234334823
TEST_1647,0.6597542277078523
TEST_1648,0.19801563917693749
TEST_1649,0.34623424486810167
TEST_1650,0.5317666685833925
TEST_1651,0.4504885579230491
TEST_1652,0.1602491485155292
TEST_1653,0.1925968416056773
TEST_1654,0.6166235332665924
TEST_1655,0.4986866956591274
TEST_1656,0.669927744702748
TEST_1657,0.4361743507401394
TEST_1658,0.4721483889527808
TEST_1659,0.09575900409648225
TEST_1660,0.41640754545603
TEST_1661,0.44143569758064094
TEST_1662,0.4365894943084484
TEST_1663,0.6861739654697261
TEST_1664,0.48515748662468655
TEST_1665,0.5029977656038088
TEST_1666,0.5876787040848414
TEST_1667,0.5607372058528957
TEST_1668,0.2680949537763158
TEST_1669,0.42519111611218013
TEST_1670,0.6304950925433939
TEST_1671,0.35974755907972217
TEST_1672,0.8296827492784272
TEST_1673,0.5399212850359417
TEST_1674,0.45298594505256823
TEST_1675,0.746466081459918
TEST_1676,0.5705303118057429
TEST_1677,0.3977026903189326
TEST_1678,0.5292959431843871
TEST_1679,0.7083438801243026
TEST_1680,0.33749960726154593
TEST_1681,0.05388328317460935
TEST_1682,0.6970415502372723
TEST_1683,0.5085247342568843
TEST_1684,0.34994864681838306
TEST_1685,0.10966181271757636
TEST_1686,0.6216160763270006
TEST_1687,0.3793057616320645
TEST_1688,0.6006437837529748
TEST_1689,0.27999198310108575
TEST_1690,0.6396795264820602
TEST_1691,0.24870519982898628
TEST_1692,0.41400410406031635
TEST_1693,0.4006078979266559
TEST_1694,0.4163851240973211
TEST_1695,0.32762356982393676
TEST_1696,0.4366909119531332
TEST_1697,0.9297100091943918
TEST_1698,0.3933220586450373
TEST_1699,0.5306069741246738
TEST_1700,0.2877644894213855
TEST_1701,0.614941019291971
TEST_1702,0.6422236208406614
TEST_1703,0.45790245584624306
TEST_1704,0.5066590758604965
TEST_1705,0.4438482637582938
TEST_1706,0.4185596121899208
TEST_1707,0.3912869572396228
TEST_1708,0.3151810657271389
TEST_1709,0.9758157774057064
TEST_1710,0.8626927684664756
TEST_1711,0.4334299962482464
TEST_1712,0.4135243287969219
TEST_1713,0.5512792800386023
TEST_1714,0.33940357386169073
TEST_1715,0.380460554479839
TEST_1716,0.22063373277900097
TEST_1717,0.9070160233704084
TEST_1718,0.3515363496748637
TEST_1719,0.5818198080773369
TEST_1720,0.5076502228847686
TEST_1721,0.3883688179583981
TEST_1722,0.6004913860072387
TEST_1723,0.2997519729829768
TEST_1724,0.40936342325564007
TEST_1725,0.7941683348810517
TEST_1726,0.31190659383412
TEST_1727,0.35321651473902327
TEST_1728,0.49166934838165527
TEST_1729,0.47265615066380356
TEST_1730,0.41204955489661776
TEST_1731,0.15784539542728995
TEST_1732,0.5492658345660906
TEST_1733,0.49715261169161407
TEST_1734,0.15489309599604445
TEST_1735,0.594160519813302
TEST_1736,0.4454250761236797
TEST_1737,0.3365548999593314
TEST_1738,0.750628998111352
TEST_1739,0.4079028184358763
TEST_1740,0.6631908838474864
TEST_1741,0.49016445757698907
TEST_1742,0.7617519572266868
TEST_1743,0.46965585119851133
TEST_1744,0.28675153578227347
TEST_1745,0.7362100024355013
TEST_1746,0.6039312749738263
TEST_1747,0.41712410933612665
TEST_1748,0.6325361308582753
TEST_1749,0.5349392726246922
TEST_1750,0.7827064920490419
TEST_1751,0.8541385343755502
TEST_1752,0.6687470314160388
TEST_1753,0.5339816583330335
TEST_1754,0.8304681699572349
TEST_1755,0.6774806571642028
TEST_1756,0.24870224975835378
